Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
1222,That's really sweet of you. I'm sure she appreciates you.,thats good,1,1,0,0,0,0,1,1,0.011666219681501389,-0.011941463,0.5443004369735718,0.5161227583885193,0.3227383494377136,0.43123164772987366
1223,i bet she is really nice,as you should,0,0,0,0,0,0,1,5,-0.20621565,-0.131333828,0.353153795,0.37666773796081543,0.2956559360027313,0.4775603711605072
1224,I am sorry to hear that.,"I feel you, it would be really scary. How did it turn out?",1,1,0,0,0,1,4,6,-0.193653315,0.027354799211025238,0.5626929402351379,0.5210173726081848,0.49505242705345154,0.3384785056114197
1225,That's good. I hope everything went well for you guys!,so happy for you!,1,1,0,0,0,0,2,1,0.3823799192905426,0.19408771395683289,0.5446441173553467,0.42966383695602417,0.17313027381896973,0.12299651652574539
1226,What kind of dog?,Damn! was it a stray dog?,0,0,0,0,1,1,6,6,-0.053691611,-0.113718271,0.561101496,0.5302653908729553,0.6045562028884888,0.46358051896095276
1227,Oh no!  Did you run?,Dear god.. I hope you are alright my friend!,0,1,0,0,1,0,6,3,0.095509462,0.30980437994003296,0.5712864398956299,0.581325114,0.6108595132827759,0.3028814196586609
1228,I agree. I have never been able to do it.,Oh really? I believe you wanted to be a singer yourself huh?,1,0,1,0,0,1,0,6,-0.241667956,0.060900338,0.5350331664085388,0.4556543827056885,0.4560473561286926,0.3039015531539917
1229,Well that's a good thing. Maybe you can get into the next one?,"Well, it is never too late my friend.. pursue your dreams :)",1,1,0,0,0,0,5,7,0.030805461,0.7482688426971436,0.5657472014427185,0.32667940855026245,0.47406065464019775,0.32112303376197815
1230,What did you want them to do?,"Did they follow your instructions, or did they do their own thing?",0,0,0,0,1,1,6,6,0.032178435,0.2789095640182495,0.5411830544471741,0.6873047947883606,0.5679304003715515,0.6585996150970459
1231,I am glad you got them back in the house.,Wow!  I didn't expect that answer from you!  That must have been a great surprise!,1,1,0,0,0,0,4,1,-0.181819916,0.11793167889118195,0.5455291867256165,0.3984525799751282,0.5284829139709473,0.4162619113922119
1232,I would have been so scared!,Oh god.. thats so gross,0,0,1,0,0,0,1,1,0.029970881,0.2759957015514374,0.42881467938423157,0.6632702946662903,0.25576120615005493,0.31198257207870483
1233,I know how you feel.  I would be too if I were you,I would have thrown up right then and there,1,0,1,1,0,0,0,1,0.8914086818695068,-0.017216504,0.3011484742164612,0.4864366948604584,0.2905479371547699,0.41932418942451477
1234,"I know, I am really happy for you!",i was beet red when I realized what had happened.,1,0,0,1,0,0,0,8,0.13623912632465363,0.017500728368759155,0.47064209,0.4125075340270996,0.27827441692352295,0.32775816321372986
1235,"wow, thats a lot of blood.","Thank you, your so kind",0,1,0,0,0,0,1,7,-0.127509177,0.064085998,0.5810210108757019,0.44314903020858765,0.5037657022476196,0.3248212933540344
1236,Did you ask her why she didn't go?,Is she staying with you? ,0,0,0,0,1,1,6,6,0.011586032807826996,0.5128157138824463,0.48108363151550293,0.3941103219985962,0.49655798077583313,0.4665696918964386
1237,I bet!  Glad you had fun!  ,Sounds like everything went better than expected.,1,0,0,0,0,0,1,1,0.5066810846328735,-0.005030818,0.079671368,0.588233471,0.3607303500175476,0.5643807649612427
1238,"oh wow, that is so sad. ",Oh dear me.. So sorry to hear that! what did you do?,1,1,0,0,0,1,1,4,0.279149592,0.5500531196594238,0.37194520235061646,0.8582767844200134,0.2744891941547394,0.3629308342933655
1239,I hope you can make it through it!,I really hope things work out for you my friend,1,1,0,0,0,0,3,2,0.13629992306232452,0.40491586923599243,0.5228195190429688,0.48945868015289307,0.2720385789871216,0.23410674929618835
1240,Oh my gosh! I would have been so scared!,Disgusting. Was it the flying variety?,0,0,1,0,0,1,1,6,-0.142093241,-0.205769867,0.40240341424942017,0.5197451114654541,0.2177908569574356,0.5740928649902344
1241,Oh no. That's awful.,Gross.  We have those here too.  Typically you only see them during the summer.,0,0,0,1,0,0,1,0,-0.224197537,-0.384033144,0.5605871677398682,0.5813276767730713,0.4469466209411621,0.5804967880249023
1242,That's a tough one.  What's going on?,good for you! that is how it is supposed to be,1,1,0,0,1,0,6,8,0.24856001138687134,0.3454059660434723,0.6310272216796875,0.3963615298271179,0.4399498403072357,0.19096697866916656
1243,That is good.  I hope you can get it all paid off!,I wish you the very best on that my friend,1,1,0,0,0,0,2,7,0.22276271879673004,0.10532986372709274,0.5764651894569397,0.5113498568534851,0.5333347320556641,0.319694847
1244,That's good. What did you do there?,i feel like is should be prepared,0,0,0,0,1,0,6,5,0.012007903307676315,0.071384676,0.5550342202186584,0.34317898750305176,0.5335148572921753,0.28682392835617065
1245,Oh no! What happened?,oh sorry to hear that.. why didn't it work out?,0,1,0,0,1,1,6,4,-0.069011167,0.8943750858306885,0.5515249371528625,0.42920616269111633,0.5200372934341431,0.14172902703285217
1246,oh thats too bad. i hope you had fun,Aw.. i feel you my friend. Hopefully things get better soon enough,1,1,0,0,0,0,3,3,0.011907834559679031,0.5569397807121277,0.4962482750415802,0.4003292918205261,0.14754487574100494,0.218664289
1247,"Oh no, what happened?","What did you lie about, and why?",0,0,0,0,1,1,6,6,-0.122962952,0.1125485897064209,0.5516807436943054,0.5642157196998596,0.534974217,0.6709413528442383
1248,"Well, at least you apologized and apologized. That is the important thing.",Best advice.  Never confess it.,1,0,0,0,0,0,4,7,-0.025758088,0.3098441958427429,0.5356355905532837,0.5708289742469788,0.5350390672683716,0.47447463870048523
1249,"Oh no, did you tell the teacher?",Damn! Every kid tells such innocent lies.. I bet your were embarassed,0,0,0,0,1,0,6,1,0.025279205292463303,0.3807191550731659,0.5358736515045166,0.6012945175170898,0.6142410039901733,0.531543493
1250,That is good. I hope you can get over it now.,"Aww.. Your story is both cute, funny and innocent",1,1,0,0,0,0,3,1,-0.029247329,0.3176557123661041,0.555850089,0.34520912170410156,0.4236752688884735,0.394362211
1251,That's really sweet!  What did she say?,Did you give her one of each?,1,0,0,0,1,1,6,6,0.14814437925815582,0.019208312034606934,0.4459992051124573,0.5272296071052551,0.33968687057495117,0.5186904072761536
1252,That's pretty cute.,aweeee that is pretty cute.,1,1,0,0,0,0,1,1,-0.081495538,0.048303604,0.5227370858192444,0.43009820580482483,0.3897087275981903,0.15214744210243225
1253,Oh no! Did they have a good reason?,Shoot.. I bet it was scary.. How did you handle it?,0,1,0,0,1,1,6,6,0.002160124,0.4166424572467804,0.5868417024612427,0.7956605553627014,0.5380162000656128,0.5968595743179321
1254,That is good. You must have been very proud of yourself.,So glad to hear that buddy. Wishing you are your girl all the very best,1,1,0,0,0,0,1,7,0.062931851,0.40108492970466614,0.5607550144195557,0.47488516569137573,0.5590667724609375,0.177839994
1255,That is very interesting.  What are you studying?,Have you been applying to try to get a position?,0,0,0,0,1,1,6,6,0.2995862662792206,0.014333605766296387,0.6230311393737793,0.5829357504844666,0.5436023473739624,0.28743404150009155
1256,I'm sorry to hear that.  Maybe you can get a promotion?,That's unfortunate.  What are you doing now?,1,1,0,0,1,1,4,6,0.21139919757843018,0.094985329,0.6573542356491089,0.642417848,0.46160978078842163,0.4349701404571533
1257,I am so sorry to hear that. I am so sorry to hear that.,Thankfully they just were checking up on my speed,1,0,0,0,0,0,4,8,-0.25269112,-0.168461725,0.5409986972808838,0.40982094407081604,0.2911243438720703,0.4658997058868408
1258,I was just talking to my dad about it. I hope they find him soon!,"Sorry, something wrong with the chat interface",0,0,1,0,0,0,3,4,-0.061747283,-0.14102605,0.5240063667297363,0.5550355315208435,0.26779448986053467,0.5646493434906006
1259,I know the feeling.  I have a dog myself.,Sorry to hear that!,1,1,1,0,0,0,0,4,0.14216309785842896,-0.006241806,0.6247698664665222,0.47138673067092896,0.4661830961704254,0.36501890420913696
1260,What kind of track did you go to?,Oh no.. Did he pass away?,0,0,0,0,1,1,6,6,0.003837556,0.1549054980278015,0.5036918520927429,0.703342617,0.4389965534210205,0.6659504175186157
1261,Oh no! That must have been a bad thing.,Hope you feel better,0,1,0,0,0,0,1,3,-0.151818246,-0.01790563,0.588772714,0.5245084166526794,0.5355678796768188,0.3452593982219696
1262,I agree. What kind of watch is it?,"Uhm.. yeah, sure. I concur!",0,1,0,0,1,0,6,0,0.091331959,0.6473957300186157,0.536405623,0.4708311855792999,0.5478557348251343,0.41579118371009827
1263,I am sure you can do it!,"Oh yeah, me too. They have such cool attitude",1,0,0,1,0,0,8,1,0.085475795,0.023747079074382782,0.39852815866470337,0.3944341242313385,0.3064640760421753,0.28923738
1264,Oh no!  I would have been so scared!  I would have been so scared!  Did you find out what it was?,holy cow! Thats terrifying. What did you do?,0,1,1,0,1,1,1,6,0.3876022696495056,-0.02386827,0.35228025913238525,0.6690083742141724,0.30387797951698303,0.40886813402175903
1265,That is scary!  I would have been terrified too!,"Hahaha.. I am sorry, i know it was really scary, but to think about it now, it is really funny as well",0,1,1,0,0,0,1,4,-0.12295267,0.29199516773223877,0.37222927808761597,0.37756502628326416,0.32390302419662476,0.38566145300865173
1266,That's a good idea.,Nice.. what type of ticket.. Monopoly?  Price is Right?  Scrabble?  Bingo?,0,0,0,0,0,1,1,6,-0.035180196,0.22305890917778015,0.5618283748626709,0.7769373059272766,0.5500664710998535,0.7032856941223145
1267,Wow.. what a rip off!  What kind of money did you win?,Better luck next time!  I love to scratch!,0,1,0,0,1,0,6,7,0.5511965751647949,-0.165066004,0.4573841989040375,0.4354817271232605,0.6756428480148315,0.4075445830821991
1268,Oh no!  Did it get any mold on it?,"That sounds gross, did you get sick from it?",0,0,0,0,1,1,6,6,-0.381174535,-0.02198118,0.5702146887779236,0.5149480104446411,0.5636650323867798,0.5416226387023926
1269,I'm sorry to hear that. I hope you're not sick.,"Smart move, at least you noticed it and it wasn't hidden under icing or anything",1,0,0,0,0,0,4,8,-0.105489105,-0.113020346,0.6062859892845154,0.5307479500770569,0.3945986330509186,0.4330606162548065
1270,I am so sorry to hear that.,Oh god.. sorry.. How are you holding up?,1,1,0,0,0,1,4,4,-0.208175629,0.46779438853263855,0.5247170329093933,0.8289209604263306,0.33537864685058594,0.45228448510169983
1271,I'm sure you'll be okay.,Sorry buddy.. hopefully she is at a better place,1,1,0,0,0,0,5,3,0.11256194859743118,0.6008630990982056,0.5631535649299622,0.41574034094810486,0.34317484498023987,0.24366137385368347
1272,I'm so sorry to hear that.,"losing a loved one is never easy, especially a brother im sorry for your loss",1,1,0,0,0,0,4,4,-0.203896314,0.28541845083236694,0.541299582,0.40515220165252686,0.2688155770301819,0.2852989435195923
1273,i am so sorry to hear that,"I cant imagine the pain you went through, i have 7 brothers and the taught of losing one of them scares me",1,1,0,1,0,0,4,1,0.3093327283859253,0.031205893,0.3440522849559784,0.45960792899131775,0.19190222024917603,0.6590756177902222
1274,"I know exactly what you mean, but I don't think I would be able to cope with it.",I hear ya. Both sides are infected with this issue. ,0,1,1,0,0,0,0,0,-0.145758599,0.262600839,0.5582175254821777,0.4381774365901947,0.5092463493347168,0.4768561124801636
1275,I'm sure the media will be the scapegoat for this issue.,"Well, they are looking for more viewers. It is not news anymore, it is entertainment.",0,0,0,0,0,0,6,8,-0.039750695,-0.032195091,0.6169937252998352,0.6206570267677307,0.5600204467773438,0.7198693752288818
1276,Oh no!  What kind of job was it?,"That blows dude, i bet it was not your fault ",0,1,0,0,1,0,6,1,0.097721122,-0.157118857,0.5729992389678955,0.33225894,0.5827498435974121,0.5181814432144165
1277,I am sorry to hear that.,"So they just cleaned house? Damn that bad, i would assume they would have kept some workers ",1,0,0,0,0,0,4,6,-0.193653315,-0.014541194,0.5626929402351379,0.3828532099723816,0.49505242705345154,0.5562815070152283
1278,That is pretty cool. I never shop at Walmart.,I thought walmart was pretty cheap.  I've never been to aldi's,0,0,0,0,0,0,1,8,-0.209682226,-0.640793324,0.6068726778030396,0.5319671630859375,0.447879821,0.5743401050567627
1279,I have never had one of those.  I have heard good things about them though!,I may need to see if I have one near by.,0,0,1,0,0,0,8,5,-0.129561573,-0.215037942,0.5326520204544067,0.6387007832527161,0.3892330229282379,0.530343235
1280,I hope you guys are playing well.  Lakers are my favorite team.  Lakers are my second favorite team.  Lakers are my favorite team.,"I know right? everyone is, with Lebron James coming in",1,0,0,0,0,0,2,6,0.37270063161849976,0.7634791135787964,0.49924784898757935,0.24448716640472412,0.5022271871566772,0.14578400552272797
1281,I hope so too! I am sure he will be a great player,So true. Lakers going to do well this time around.,1,0,0,0,0,0,2,0,-0.227470696,0.1219581887125969,0.48431259393692017,0.2740318477153778,0.3668064475059509,0.33897700905799866
1282,I am so sorry to hear that.  I am sure he is in a better place now. ,Oh god.. so sorry to hear that. May i ask how did it happen?,1,1,0,0,0,1,4,4,-0.11287716,0.5078760385513306,0.5390231609344482,0.39142686128616333,0.31811898946762085,0.3140733242034912
1283,I'm so sorry. I hope he is ok,Sorry.. Hopefully he is at a better place now.,1,1,0,0,0,0,4,3,-0.041854233,0.1325642317533493,0.4998636543750763,0.5075914263725281,0.22483021020889282,0.609918475
1284,That's not good. I hope she doesn't get you too hard.,"Aww, such a nice boyfriend in this day and age! She is so lucky.",1,1,0,0,0,0,2,1,0.47664251923561096,0.424109548,0.5519480109214783,0.4195636510848999,0.46677658,0.2866593
1285,She's a good friend.,I assure you she is a keeper. Marry her buddy!,0,1,0,0,0,0,8,0,-0.028101929,0.4846886098384857,0.503737211,0.3812411427497864,0.4257090389728546,0.2811312675476074
1286,You should be confident! I hope you meet all of them!,"Good, I hope you make the ends meet",1,1,0,0,0,0,2,2,0.4102461040019989,0.29647165536880493,0.4007793962955475,0.559019148,0.21397072076797485,0.42776066064834595
1287,You will be able to meet all of them ,"I wish you the best of luck, you will be fine!",1,1,0,0,0,0,1,7,0.1980445832014084,0.11279289424419403,0.39847368001937866,0.5128347277641296,0.3998456597328186,0.24652062356472015
1288,I am so happy for you!  I bet you were so proud of yourself!,Who is hamilton?,1,0,0,0,0,1,1,6,-0.018703565,0.046003133058547974,0.406928152,0.5200244188308716,0.17664556205272675,0.6108188033103943
1289,Oh wow! That is pretty cool!,"Oh okay, did you see it in NYC?",1,0,0,0,0,1,1,6,-0.22528711,-0.004493997,0.4501497149467468,0.44709938764572144,0.3201195299625397,0.43002310395240784
1290,Oh no! I hope she was okay.,That is good to hear.  I am sorry to hear she was hurt. What happened?,1,1,0,0,0,1,8,4,-0.139532119,-0.448750883,0.5438895225524902,0.6070089340209961,0.31730741262435913,0.4154748022556305
